row_id,session_id,user_id,device_type,form_step,field_name,mouse_velocity_px_s,mouse_acceleration_px_s2,hesitation_time_ms,time_on_field_ms,click_count,rage_click,click_error_rate,scroll_jitter_count,correction_count,previous_attempts,cognitive_load_score,ui_action_triggered,session_abandoned
4751,SESS00501,USER1568,desktop,7,bank_account_number,150.69,317.54,1927.5,3863.1,5,1,0.246,3,3,1,57.37,simplify_field,0
4752,SESS00502,USER5890,tablet,1,bank_account_number,182.86,95.97,557.8,3925.7,4,0,0.282,0,0,0,17.09,no_action,0
4753,SESS00502,USER5890,tablet,2,bank_account_number,296.17,216.52,1385.8,3787.3,2,0,0.114,1,2,1,27.15,no_action,0
4754,SESS00502,USER5890,tablet,3,existing_debts,244.47,103.74,776.9,2709.4,3,0,0.135,2,0,1,21.33,no_action,0
4755,SESS00502,USER5890,tablet,4,annual_income,470.65,115.64,1242.8,3998.3,5,1,0.294,0,3,1,34.74,show_inline_hint,0
4756,SESS00502,USER5890,tablet,5,address_line1,596.44,462.78,686.0,6686.6,3,0,0.333,3,2,1,51.37,simplify_field,0
4757,SESS00502,USER5890,tablet,6,email,410.98,375.64,1240.9,2804.9,5,1,0.463,4,0,0,53.92,simplify_field,0
4758,SESS00503,USER6443,desktop,1,tax_id_number,377.25,357.66,1856.9,5614.3,5,0,0.351,3,2,2,45.08,show_inline_hint,0
4759,SESS00503,USER6443,desktop,2,full_name,500.17,364.5,1506.2,4406.1,5,0,0.111,2,2,1,51.98,simplify_field,0
4760,SESS00503,USER6443,desktop,3,annual_income,481.58,205.2,1232.3,6916.4,1,0,0.212,1,2,1,37.0,show_inline_hint,0
4761,SESS00503,USER6443,desktop,4,full_name,415.38,217.51,1221.4,3891.8,4,0,0.173,3,0,1,33.97,show_inline_hint,0
4762,SESS00503,USER6443,desktop,5,full_name,381.24,342.28,354.6,4629.9,5,0,0.451,3,2,0,37.99,show_inline_hint,0
4763,SESS00503,USER6443,desktop,6,phone_number,219.91,253.06,1804.3,7338.2,5,0,0.15,2,1,1,29.06,no_action,0
4764,SESS00504,USER7262,desktop,1,tax_id_number,223.63,296.58,1034.4,1218.2,4,0,0.544,0,0,0,39.52,show_inline_hint,0
4765,SESS00504,USER7262,desktop,2,employment_status,233.23,294.18,2150.5,7459.5,2,0,0.201,1,1,0,38.37,show_inline_hint,0
4766,SESS00504,USER7262,desktop,3,employment_status,256.32,137.81,1883.7,7316.8,5,0,0.447,2,1,0,41.79,show_inline_hint,0
4767,SESS00504,USER7262,desktop,4,tax_id_number,563.92,420.19,1842.7,1853.0,6,1,0.322,1,0,2,66.48,simplify_field,0
4768,SESS00504,USER7262,desktop,5,credit_score_range,380.75,66.12,1003.8,4127.2,3,0,0.575,0,0,1,28.03,no_action,0
4769,SESS00504,USER7262,desktop,6,state,319.74,404.62,644.6,5767.5,4,0,0.345,4,1,1,41.95,show_inline_hint,0
4770,SESS00504,USER7262,desktop,7,full_name,232.03,201.29,1782.5,6788.3,8,0,0.612,4,1,2,41.03,show_inline_hint,0
4771,SESS00504,USER7262,desktop,8,loan_amount,654.3,477.56,1672.5,5816.3,5,0,0.341,3,3,2,72.23,simplify_field,0
4772,SESS00504,USER7262,desktop,8,city,537.07,454.99,2025.4,6207.4,8,0,0.469,3,1,4,67.79,simplify_field,0
4773,SESS00504,USER7262,desktop,8,full_name,580.26,92.58,2283.1,3271.2,3,0,0.206,2,3,3,51.51,simplify_field,0
4774,SESS00504,USER7262,desktop,8,co_applicant_info,656.55,355.93,1970.7,8479.0,5,0,0.211,5,1,0,52.91,simplify_field,0
4775,SESS00505,USER5964,desktop,1,collateral_details,5.0,109.25,2079.9,5744.5,5,0,0.486,4,2,0,37.49,show_inline_hint,0
4776,SESS00505,USER5964,desktop,2,state,387.65,146.8,2600.4,7973.2,3,0,0.476,2,4,1,53.26,simplify_field,0
4777,SESS00505,USER5964,desktop,3,annual_income,389.2,415.32,1865.7,5539.0,7,0,0.319,6,1,1,55.24,simplify_field,0
4778,SESS00505,USER5964,desktop,4,tax_id_number,499.17,278.44,2161.8,7411.2,7,0,0.205,0,5,2,58.63,simplify_field,0
4779,SESS00505,USER5964,desktop,5,loan_purpose,427.22,474.88,1875.5,3240.2,8,1,0.314,3,1,1,45.97,show_inline_hint,0
4780,SESS00505,USER5964,desktop,6,date_of_birth,349.59,318.36,1283.6,4343.4,7,0,0.06,2,1,1,45.23,show_inline_hint,0
4781,SESS00505,USER5964,desktop,7,zip_code,460.57,159.6,903.6,4994.5,1,0,0.741,8,3,0,59.17,simplify_field,0
4782,SESS00505,USER5964,desktop,8,signature_confirmation,506.24,267.02,1844.8,6214.5,4,0,0.467,4,2,3,52.3,simplify_field,0
4783,SESS00505,USER5964,desktop,8,loan_amount,429.73,138.36,1142.8,3552.2,4,0,0.629,5,3,0,51.11,simplify_field,0
4784,SESS00505,USER5964,desktop,8,collateral_details,260.95,328.41,925.7,3532.1,4,0,0.432,1,2,2,41.29,show_inline_hint,0
4785,SESS00505,USER5964,desktop,8,address_line1,526.02,353.7,2545.1,11911.5,9,0,0.192,2,3,2,71.95,simplify_field,0
4786,SESS00505,USER5964,desktop,8,date_of_birth,677.51,337.3,1181.7,6830.8,8,0,0.375,2,3,1,54.34,simplify_field,0
4787,SESS00505,USER5964,desktop,8,state,601.92,194.91,2219.0,7068.1,6,0,0.775,2,1,2,52.84,simplify_field,0
4788,SESS00506,USER3824,tablet,1,date_of_birth,233.02,58.91,989.8,3078.2,5,1,0.14,0,0,0,15.32,no_action,0
4789,SESS00506,USER3824,tablet,2,credit_score_range,251.22,173.69,1325.3,4426.8,2,0,0.145,1,1,1,33.81,show_inline_hint,0
4790,SESS00506,USER3824,tablet,3,tax_id_number,301.15,231.3,1043.2,1576.2,4,0,0.574,2,2,0,39.26,show_inline_hint,0
4791,SESS00506,USER3824,tablet,4,city,239.84,164.63,555.2,740.8,1,0,0.037,0,3,0,29.14,no_action,0
4792,SESS00506,USER3824,tablet,5,city,218.18,343.08,1378.9,500.0,2,0,0.232,5,2,2,35.95,show_inline_hint,0
4793,SESS00506,USER3824,tablet,6,annual_income,502.43,211.79,1411.0,4412.4,8,0,0.558,2,1,1,49.07,show_inline_hint,0
4794,SESS00506,USER3824,tablet,7,full_name,428.72,146.93,1212.9,500.0,4,0,0.213,3,1,1,36.63,show_inline_hint,0
4795,SESS00506,USER3824,tablet,8,co_applicant_info,270.81,211.15,1602.8,5567.7,10,0,0.412,3,1,0,55.74,simplify_field,0
4796,SESS00506,USER3824,tablet,8,loan_purpose,377.11,187.44,2020.4,5495.3,2,0,0.461,5,2,2,46.03,show_inline_hint,0
4797,SESS00507,USER2543,tablet,1,full_name,144.19,25.72,391.4,3074.8,3,0,0.125,0,0,0,10.63,no_action,0
4798,SESS00507,USER2543,tablet,2,employment_status,93.4,56.25,467.5,500.0,1,0,0.223,0,0,0,9.94,no_action,0
4799,SESS00507,USER2543,tablet,3,loan_purpose,218.95,149.14,718.1,3987.9,3,0,0.081,1,3,0,18.15,no_action,0
4800,SESS00507,USER2543,tablet,4,city,189.98,71.4,281.0,2912.9,2,0,0.082,0,0,0,13.76,no_action,0
4801,SESS00507,USER2543,tablet,5,tax_id_number,173.6,108.71,421.4,1960.8,1,0,0.058,0,0,0,11.24,no_action,0
4802,SESS00507,USER2543,tablet,6,existing_debts,171.84,175.5,504.2,2502.6,2,0,0.101,0,1,1,18.67,no_action,0
4803,SESS00507,USER2543,tablet,7,zip_code,273.54,157.45,870.7,6822.0,4,0,0.084,2,0,0,28.35,no_action,0
4804,SESS00507,USER2543,tablet,8,loan_amount,110.95,103.05,785.6,3681.7,6,1,0.489,0,1,0,39.69,show_inline_hint,0
4805,SESS00507,USER2543,tablet,8,tax_id_number,135.95,133.22,460.6,3553.1,3,0,0.417,0,1,1,25.09,no_action,0
4806,SESS00507,USER2543,tablet,8,date_of_birth,263.64,158.03,1374.7,4074.3,4,0,0.514,1,1,0,28.24,no_action,0
4807,SESS00507,USER2543,tablet,8,full_name,146.61,83.28,129.9,3692.5,1,0,0.019,1,0,0,14.5,no_action,0
4808,SESS00508,USER5678,desktop,1,credit_score_range,391.58,210.75,1156.5,7183.3,1,0,0.364,0,2,1,26.62,no_action,0
4809,SESS00508,USER5678,desktop,2,address_line1,275.53,153.84,1090.0,10293.5,7,0,0.258,1,1,1,44.35,show_inline_hint,0
4810,SESS00508,USER5678,desktop,3,credit_score_range,351.69,164.47,1884.5,7928.3,5,0,0.255,3,1,0,31.28,show_inline_hint,0
4811,SESS00508,USER5678,desktop,4,bank_account_number,467.08,108.76,1802.0,5456.1,3,0,0.399,4,1,1,47.41,show_inline_hint,0
4812,SESS00508,USER5678,desktop,5,bank_account_number,431.15,216.09,1359.9,5943.4,4,0,0.43,6,0,2,43.76,show_inline_hint,0
4813,SESS00508,USER5678,desktop,6,date_of_birth,325.64,222.0,2146.9,6284.0,7,0,0.154,2,2,2,47.68,show_inline_hint,0
4814,SESS00508,USER5678,desktop,7,collateral_details,643.59,714.4,2601.7,7837.3,5,0,0.63,6,5,3,96.06,trigger_wizard_regeneration,0
4815,SESS00508,USER5678,desktop,8,co_applicant_info,724.59,334.85,2139.2,6585.4,5,0,0.421,8,3,1,72.0,simplify_field,0
4816,SESS00508,USER5678,desktop,8,signature_confirmation,509.3,437.12,679.8,5824.6,3,0,0.394,2,3,4,48.98,show_inline_hint,0
4817,SESS00509,USER6150,mobile,1,loan_amount,244.69,211.48,816.1,1391.0,1,0,0.163,2,1,1,31.97,show_inline_hint,0
4818,SESS00509,USER6150,mobile,2,co_applicant_info,457.49,282.69,1532.3,7024.8,4,0,0.357,3,1,1,58.79,simplify_field,0
4819,SESS00509,USER6150,mobile,3,loan_amount,338.88,94.69,1494.5,4486.4,6,0,0.196,0,2,0,32.2,show_inline_hint,0
4820,SESS00509,USER6150,mobile,4,phone_number,165.13,304.34,1129.0,3518.1,4,0,0.357,3,2,0,42.22,show_inline_hint,0
4821,SESS00509,USER6150,mobile,5,phone_number,354.48,326.96,2153.5,3034.7,3,0,0.756,2,1,0,62.04,simplify_field,0
4822,SESS00509,USER6150,mobile,6,address_line1,248.65,270.57,1106.0,3025.2,1,0,0.327,1,1,0,32.07,show_inline_hint,0
4823,SESS00509,USER6150,mobile,7,credit_score_range,288.65,133.18,911.3,6914.3,2,0,0.189,3,1,0,30.71,show_inline_hint,0
4824,SESS00509,USER6150,mobile,8,state,231.04,329.23,558.0,3307.0,4,0,0.275,2,2,2,37.4,show_inline_hint,0
4825,SESS00509,USER6150,mobile,8,loan_amount,307.94,448.15,1366.4,7797.5,1,0,0.346,1,1,1,42.16,show_inline_hint,0
4826,SESS00509,USER6150,mobile,8,tax_id_number,349.84,357.93,1420.3,7368.9,4,0,0.732,2,3,3,61.6,simplify_field,0
4827,SESS00510,USER3966,tablet,1,co_applicant_info,153.36,116.63,245.4,4115.1,1,0,0.409,0,0,1,13.5,no_action,0
4828,SESS00510,USER3966,tablet,2,collateral_details,208.05,73.12,0.0,2079.2,1,0,0.029,1,0,0,8.46,no_action,0
4829,SESS00510,USER3966,tablet,3,city,178.99,58.74,354.8,2041.3,3,0,0.099,0,0,0,24.87,no_action,0
4830,SESS00510,USER3966,tablet,4,zip_code,216.92,236.16,1769.1,3829.5,6,1,0.459,4,0,2,46.12,show_inline_hint,0
4831,SESS00510,USER3966,tablet,5,address_line1,293.22,42.14,631.9,2002.5,4,0,0.262,0,1,0,19.98,no_action,0
4832,SESS00510,USER3966,tablet,6,full_name,573.15,166.74,2031.7,4978.3,1,0,0.22,5,6,1,39.11,show_inline_hint,0
4833,SESS00511,USER5022,mobile,1,full_name,202.89,186.7,799.2,4758.1,3,0,0.419,2,2,0,21.78,no_action,0
4834,SESS00511,USER5022,mobile,2,existing_debts,321.93,168.9,1577.0,2824.1,3,0,0.171,1,1,0,38.28,show_inline_hint,0
4835,SESS00511,USER5022,mobile,3,credit_score_range,321.34,256.1,1798.8,4675.7,3,0,0.375,1,2,0,40.6,show_inline_hint,0
4836,SESS00511,USER5022,mobile,4,credit_score_range,403.94,250.5,1504.6,2719.7,3,0,0.382,1,1,0,33.01,show_inline_hint,0
4837,SESS00511,USER5022,mobile,5,collateral_details,378.5,142.35,1012.0,7177.4,4,0,0.304,3,0,4,36.85,show_inline_hint,0
4838,SESS00511,USER5022,mobile,6,co_applicant_info,581.66,169.12,2035.0,4328.5,4,0,0.19,2,0,2,55.89,simplify_field,0
4839,SESS00511,USER5022,mobile,7,email,356.02,130.05,2124.5,4296.5,3,0,0.132,1,0,1,36.29,show_inline_hint,0
4840,SESS00511,USER5022,mobile,8,phone_number,346.94,304.25,1329.8,3180.5,3,0,0.444,1,1,1,39.12,show_inline_hint,0
4841,SESS00511,USER5022,mobile,8,full_name,336.77,189.04,2084.2,4118.9,12,0,0.425,0,1,0,55.5,simplify_field,0
4842,SESS00511,USER5022,mobile,8,annual_income,249.39,288.71,2113.1,7133.9,3,0,0.67,4,3,1,57.82,simplify_field,0
4843,SESS00512,USER6374,desktop,1,date_of_birth,92.42,170.19,416.5,2274.9,1,0,0.09,0,0,2,22.81,no_action,0
4844,SESS00512,USER6374,desktop,2,tax_id_number,319.84,36.12,0.0,1101.4,1,0,0.265,1,0,0,15.81,no_action,0
4845,SESS00512,USER6374,desktop,3,loan_purpose,236.5,274.84,579.8,3764.0,2,0,0.239,1,0,0,30.63,show_inline_hint,0
4846,SESS00512,USER6374,desktop,4,loan_purpose,220.27,186.51,512.3,1964.6,3,0,0.218,1,0,0,26.29,no_action,0
4847,SESS00512,USER6374,desktop,5,annual_income,337.55,234.81,90.0,4341.8,1,0,0.227,1,0,1,17.18,no_action,0
4848,SESS00512,USER6374,desktop,6,signature_confirmation,269.43,181.53,1349.4,5083.1,3,0,0.118,0,2,0,33.1,show_inline_hint,0
4849,SESS00512,USER6374,desktop,7,address_line1,242.62,149.65,744.8,3342.3,1,0,0.363,1,2,1,21.47,no_action,0
4850,SESS00512,USER6374,desktop,8,tax_id_number,597.35,179.95,390.0,5950.9,5,0,0.498,4,1,0,39.95,show_inline_hint,0
4851,SESS00512,USER6374,desktop,8,address_line1,225.17,117.73,668.2,1082.7,1,0,0.212,1,2,0,21.36,no_action,0
4852,SESS00513,USER2520,desktop,1,loan_purpose,562.12,490.86,2085.8,2515.0,5,1,0.792,4,2,3,59.82,simplify_field,0
4853,SESS00513,USER2520,desktop,2,address_line1,87.23,235.99,1517.9,5135.7,5,0,0.482,1,4,0,27.72,no_action,0
4854,SESS00513,USER2520,desktop,3,signature_confirmation,561.15,279.35,2196.7,5529.6,3,0,0.487,2,2,0,49.62,show_inline_hint,0
4855,SESS00513,USER2520,desktop,4,co_applicant_info,340.24,240.95,1066.2,5545.7,3,0,0.284,1,3,1,31.04,show_inline_hint,0
4856,SESS00513,USER2520,desktop,5,loan_amount,341.7,278.0,780.7,1016.5,4,0,0.254,1,1,1,46.15,show_inline_hint,0
4857,SESS00513,USER2520,desktop,6,phone_number,370.97,204.42,1208.1,4432.1,2,0,0.244,0,0,2,27.57,no_action,0
4858,SESS00513,USER2520,desktop,7,annual_income,303.8,211.23,2321.2,6766.2,4,0,0.377,2,3,0,39.8,show_inline_hint,0
4859,SESS00513,USER2520,desktop,8,routing_number,114.83,440.74,2219.1,5795.0,1,0,0.588,2,3,0,47.78,show_inline_hint,0
4860,SESS00513,USER2520,desktop,8,full_name,603.32,336.57,1838.3,2509.3,3,0,0.217,5,2,2,53.5,simplify_field,0
4861,SESS00513,USER2520,desktop,8,state,382.14,207.23,1140.0,4598.0,4,0,0.166,6,4,1,56.59,simplify_field,0
4862,SESS00514,USER1901,tablet,1,loan_purpose,389.46,152.3,721.4,3368.5,4,0,0.109,5,0,1,33.14,show_inline_hint,0
4863,SESS00514,USER1901,tablet,2,city,302.79,244.66,1493.0,1922.5,2,0,0.119,1,2,1,30.89,show_inline_hint,0
4864,SESS00514,USER1901,tablet,3,address_line1,394.82,234.81,1096.5,3443.5,1,0,0.265,2,1,0,33.52,show_inline_hint,0
4865,SESS00514,USER1901,tablet,4,loan_amount,180.57,271.05,978.5,4121.4,2,0,0.258,2,1,0,13.28,no_action,0
4866,SESS00514,USER1901,tablet,5,co_applicant_info,302.37,237.36,917.6,4142.3,2,0,0.154,0,1,0,31.86,show_inline_hint,0
4867,SESS00514,USER1901,tablet,6,existing_debts,423.54,145.74,835.5,5038.4,2,0,0.135,1,4,1,33.46,show_inline_hint,0
4868,SESS00514,USER1901,tablet,7,employment_status,301.51,123.97,1750.5,3976.5,1,0,0.318,2,1,1,49.75,show_inline_hint,0
4869,SESS00514,USER1901,tablet,8,signature_confirmation,507.63,381.53,2192.0,7578.4,4,0,0.532,0,3,0,59.62,simplify_field,0
4870,SESS00514,USER1901,tablet,8,email,327.4,246.05,548.1,863.7,2,0,0.102,0,4,0,20.73,no_action,0
4871,SESS00514,USER1901,tablet,8,email,556.23,49.72,2301.2,5577.2,5,0,0.544,2,2,1,53.07,simplify_field,0
4872,SESS00515,USER7049,desktop,1,employment_status,133.79,469.64,3028.8,6868.9,8,0,0.707,4,4,2,74.81,simplify_field,0
4873,SESS00515,USER7049,desktop,2,email,436.81,423.02,1548.3,4666.1,3,0,0.166,1,1,0,38.54,show_inline_hint,0
4874,SESS00515,USER7049,desktop,3,credit_score_range,461.26,217.57,1239.7,2922.8,1,0,0.582,4,3,2,41.16,show_inline_hint,0
4875,SESS00515,USER7049,desktop,4,date_of_birth,410.49,326.51,2187.9,8624.6,12,0,0.219,4,5,1,58.84,simplify_field,0
4876,SESS00515,USER7049,desktop,5,date_of_birth,474.32,534.51,3141.9,10146.5,5,0,0.44,4,3,0,66.21,simplify_field,0
4877,SESS00515,USER7049,desktop,6,collateral_details,375.85,357.22,2271.9,6319.2,11,0,0.201,3,5,2,60.64,simplify_field,0
4878,SESS00515,USER7049,desktop,7,date_of_birth,632.65,660.66,2516.0,6421.8,6,0,0.177,8,2,0,62.58,simplify_field,0
4879,SESS00516,USER1085,mobile,1,tax_id_number,373.48,410.95,2709.2,8169.1,5,0,0.527,2,4,2,55.9,simplify_field,0
4880,SESS00516,USER1085,mobile,2,date_of_birth,508.59,448.99,2253.4,13540.4,3,0,0.519,7,2,2,78.02,trigger_wizard_regeneration,0
4881,SESS00516,USER1085,mobile,3,routing_number,133.97,224.95,1360.9,5401.6,6,0,0.529,4,1,2,40.82,show_inline_hint,0
4882,SESS00516,USER1085,mobile,4,collateral_details,297.98,382.62,2423.3,5757.3,6,0,0.552,4,2,0,41.2,show_inline_hint,0
4883,SESS00516,USER1085,mobile,5,collateral_details,790.04,241.58,1135.7,8279.0,7,0,0.594,2,6,0,71.24,simplify_field,0
4884,SESS00516,USER1085,mobile,6,loan_purpose,548.38,285.34,2184.4,8153.2,7,0,0.514,5,1,2,68.82,simplify_field,0
4885,SESS00516,USER1085,mobile,7,date_of_birth,259.68,373.89,2963.7,7511.5,4,0,0.532,2,2,1,53.48,simplify_field,0
4886,SESS00516,USER1085,mobile,8,employment_status,665.76,481.46,3433.3,6076.3,9,0,0.617,1,3,0,83.91,trigger_wizard_regeneration,0
4887,SESS00516,USER1085,mobile,8,bank_account_number,504.14,324.46,1041.9,5475.8,3,0,0.266,4,6,3,40.58,show_inline_hint,0
4888,SESS00516,USER1085,mobile,8,routing_number,617.04,420.52,2865.9,4130.5,3,0,0.692,2,2,0,78.91,trigger_wizard_regeneration,0
4889,SESS00516,USER1085,mobile,8,zip_code,747.46,648.27,1836.7,8263.7,6,0,0.561,0,1,3,70.76,simplify_field,0
4890,SESS00516,USER1085,mobile,8,tax_id_number,675.68,609.27,2602.4,4580.5,3,0,0.535,5,3,0,74.34,simplify_field,0
4891,SESS00517,USER3909,desktop,1,signature_confirmation,317.5,113.31,285.5,2245.9,1,0,0.347,0,1,0,24.41,no_action,0
4892,SESS00517,USER3909,desktop,2,existing_debts,272.48,221.65,479.0,3588.0,1,0,0.151,0,1,0,26.1,no_action,0
4893,SESS00517,USER3909,desktop,3,co_applicant_info,241.48,98.55,607.2,975.9,3,0,0.558,1,0,0,22.85,no_action,0
4894,SESS00517,USER3909,desktop,4,date_of_birth,383.4,80.43,787.5,3160.8,3,0,0.146,1,0,0,27.79,no_action,0
4895,SESS00517,USER3909,desktop,5,full_name,344.35,140.59,447.6,2443.2,1,0,0.054,0,0,1,23.7,no_action,0
4896,SESS00517,USER3909,desktop,6,employment_status,81.46,92.57,396.4,1146.1,2,0,0.594,0,0,0,18.2,no_action,0
4897,SESS00517,USER3909,desktop,7,signature_confirmation,253.39,51.12,347.8,625.8,1,0,0.056,0,0,0,3.56,no_action,0
4898,SESS00517,USER3909,desktop,8,credit_score_range,123.59,156.19,511.1,2801.5,1,0,0.102,1,0,0,17.18,no_action,0
4899,SESS00517,USER3909,desktop,8,annual_income,254.86,252.94,906.9,500.0,3,0,0.268,1,2,0,46.91,show_inline_hint,0
4900,SESS00517,USER3909,desktop,8,full_name,166.14,111.36,350.1,3118.1,2,0,0.164,1,1,0,25.17,no_action,0
4901,SESS00518,USER2646,tablet,1,annual_income,166.09,139.86,679.8,4925.8,1,0,0.418,1,1,0,33.48,show_inline_hint,0
4902,SESS00518,USER2646,tablet,2,address_line1,284.88,44.31,383.9,3096.6,3,0,0.311,0,1,1,25.1,no_action,0
4903,SESS00518,USER2646,tablet,3,city,200.89,134.77,22.9,2889.0,2,0,0.361,1,0,0,13.71,no_action,0
4904,SESS00518,USER2646,tablet,4,loan_amount,192.11,47.25,592.2,500.0,4,0,0.201,3,1,1,17.46,no_action,0
4905,SESS00518,USER2646,tablet,5,state,127.06,277.43,1260.1,2149.5,3,0,0.062,1,0,1,21.47,no_action,0
4906,SESS00518,USER2646,tablet,6,full_name,391.65,202.2,725.7,2205.1,1,0,0.031,1,1,0,21.76,no_action,0
4907,SESS00518,USER2646,tablet,7,signature_confirmation,278.14,150.22,890.1,6230.3,3,0,0.194,2,2,0,15.77,no_action,0
4908,SESS00518,USER2646,tablet,8,signature_confirmation,470.22,14.64,448.3,4889.3,3,0,0.24,0,4,0,23.43,no_action,0
4909,SESS00519,USER8904,mobile,1,zip_code,162.36,56.72,557.3,2151.9,2,0,0.227,0,0,0,15.87,no_action,0
4910,SESS00519,USER8904,mobile,2,state,311.42,289.76,500.8,1805.3,1,0,0.563,2,2,0,33.55,show_inline_hint,0
4911,SESS00519,USER8904,mobile,3,zip_code,245.37,96.19,388.2,4226.9,3,0,0.253,1,0,2,22.72,no_action,0
4912,SESS00519,USER8904,mobile,4,collateral_details,390.16,319.05,1364.4,3321.6,7,1,0.301,2,0,1,47.83,show_inline_hint,0
4913,SESS00519,USER8904,mobile,5,loan_purpose,249.12,141.8,898.9,1407.8,2,0,0.386,1,1,1,30.74,show_inline_hint,0
4914,SESS00519,USER8904,mobile,6,address_line1,621.71,320.91,889.5,3882.2,2,0,0.503,3,2,2,53.01,simplify_field,0
4915,SESS00519,USER8904,mobile,7,annual_income,319.48,237.82,876.4,3703.4,4,0,0.418,2,1,0,35.51,show_inline_hint,0
4916,SESS00519,USER8904,mobile,8,employment_status,311.45,241.8,732.3,3764.4,2,0,0.032,0,2,0,37.65,show_inline_hint,0
4917,SESS00519,USER8904,mobile,8,phone_number,338.61,201.86,616.9,4835.6,5,0,0.356,0,0,0,27.33,no_action,0
4918,SESS00519,USER8904,mobile,8,date_of_birth,442.24,87.95,859.9,4354.8,4,0,0.16,2,1,0,32.66,show_inline_hint,0
4919,SESS00519,USER8904,mobile,8,loan_purpose,350.07,272.3,874.0,4059.8,2,0,0.219,0,0,0,30.37,show_inline_hint,0
4920,SESS00519,USER8904,mobile,8,credit_score_range,377.07,270.07,1421.9,5084.3,4,0,0.334,1,1,0,46.91,show_inline_hint,0
4921,SESS00520,USER5718,desktop,1,state,220.04,74.88,2096.6,1716.8,3,0,0.065,2,1,0,22.78,no_action,0
4922,SESS00520,USER5718,desktop,2,loan_purpose,37.3,305.04,1767.5,5701.4,2,0,0.26,1,2,1,36.7,show_inline_hint,0
4923,SESS00520,USER5718,desktop,3,routing_number,187.61,192.0,2450.0,2790.1,5,1,0.259,3,2,0,36.93,show_inline_hint,0
4924,SESS00520,USER5718,desktop,4,phone_number,462.35,255.13,812.2,4078.3,2,0,0.234,1,0,0,35.74,show_inline_hint,0
4925,SESS00520,USER5718,desktop,5,full_name,403.05,301.38,1363.8,1934.0,3,0,0.138,1,0,1,33.1,show_inline_hint,0
4926,SESS00520,USER5718,desktop,6,state,581.67,359.4,1513.9,5309.5,4,0,0.285,3,0,0,49.62,show_inline_hint,0
4927,SESS00520,USER5718,desktop,7,collateral_details,670.53,212.02,2214.0,8841.4,4,0,0.348,2,2,1,51.1,simplify_field,0
4928,SESS00520,USER5718,desktop,8,loan_amount,233.51,259.83,1018.6,3682.9,1,0,0.408,2,0,0,27.61,no_action,0
4929,SESS00520,USER5718,desktop,8,city,533.43,226.86,980.0,8300.2,2,0,0.429,3,1,0,45.63,show_inline_hint,0
4930,SESS00521,USER5269,desktop,1,annual_income,179.25,206.44,761.6,500.0,1,0,0.418,0,1,0,17.87,no_action,0
4931,SESS00521,USER5269,desktop,2,existing_debts,121.46,203.03,110.6,2866.4,6,1,0.215,0,1,1,21.07,no_action,0
4932,SESS00521,USER5269,desktop,3,date_of_birth,428.07,325.13,1570.2,3905.7,5,1,0.313,1,1,1,47.45,show_inline_hint,0
4933,SESS00521,USER5269,desktop,4,city,561.58,203.58,1092.6,4815.2,3,0,0.275,1,1,2,35.82,show_inline_hint,0
4934,SESS00521,USER5269,desktop,5,bank_account_number,309.79,255.08,1531.9,4183.9,4,0,0.151,2,0,1,41.6,show_inline_hint,0
4935,SESS00521,USER5269,desktop,6,address_line1,432.3,139.0,981.6,2232.1,3,0,0.441,4,0,0,50.78,simplify_field,0
4936,SESS00521,USER5269,desktop,7,zip_code,250.45,26.06,1106.6,2552.6,5,1,0.469,1,1,2,30.73,show_inline_hint,0
4937,SESS00521,USER5269,desktop,8,address_line1,240.67,233.88,1209.4,3996.6,4,0,0.166,0,1,0,24.75,no_action,0
4938,SESS00521,USER5269,desktop,8,city,344.63,360.25,2241.8,4787.0,4,0,0.276,2,2,0,58.78,simplify_field,0
4939,SESS00522,USER3797,desktop,1,annual_income,225.25,156.9,546.3,1658.0,4,0,0.038,1,0,0,23.15,no_action,0
4940,SESS00522,USER3797,desktop,2,tax_id_number,277.96,162.38,1510.8,4796.3,1,0,0.207,2,1,1,33.48,show_inline_hint,0
4941,SESS00522,USER3797,desktop,3,signature_confirmation,232.45,180.18,1255.4,5074.1,1,0,0.466,1,2,0,35.57,show_inline_hint,0
4942,SESS00522,USER3797,desktop,4,existing_debts,197.11,90.55,918.5,1972.0,1,0,0.225,0,0,1,15.11,no_action,0
4943,SESS00522,USER3797,desktop,5,loan_purpose,331.75,57.0,462.0,3037.7,1,0,0.064,1,0,0,11.87,no_action,0
4944,SESS00522,USER3797,desktop,6,co_applicant_info,192.43,145.96,140.8,2714.4,2,0,0.072,1,1,0,8.75,no_action,0
4945,SESS00522,USER3797,desktop,7,full_name,250.66,83.42,1109.0,3474.9,3,0,0.375,0,0,0,31.33,show_inline_hint,0
4946,SESS00522,USER3797,desktop,8,zip_code,210.03,346.14,1174.2,6788.0,1,0,0.441,1,2,2,34.76,show_inline_hint,0
4947,SESS00522,USER3797,desktop,8,address_line1,116.76,291.32,557.2,1796.3,1,0,0.676,1,0,0,24.43,no_action,0
4948,SESS00522,USER3797,desktop,8,full_name,235.04,147.84,368.6,1644.0,1,0,0.094,0,0,0,21.12,no_action,0
4949,SESS00522,USER3797,desktop,8,collateral_details,190.3,101.05,533.6,4434.2,2,0,0.157,0,0,1,20.35,no_action,0
